,Original Image,Gabor1,Gabor2,Gabor3,Gabor4,Gabor5,Gabor6,Gabor7,Gabor8,Gabor9,Gabor10,Gabor11,Gabor12,Gabor13,Gabor14,Gabor15,Gabor16,Gabor17,Gabor18,Gabor19,Gabor20,Gabor21,Gabor22,Gabor23,Gabor24,Gabor25,Gabor26,Gabor27,Gabor28,Gabor29,Gabor30,Gabor31,Gabor32
1938,142,0,0,255,255,227,128,92,52,0,0,255,255,0,0,0,0,0,0,255,255,67,1,255,53,0,0,255,255,48,25,105,64
1939,145,0,0,255,255,229,127,93,51,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,52,0,0,255,255,72,39,114,68
1940,131,0,0,255,255,229,125,93,50,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,50,0,0,255,255,61,31,122,73
1941,138,0,0,255,255,228,123,92,50,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,48,0,0,255,255,70,38,120,73
1942,122,0,0,255,255,228,122,92,50,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,47,0,0,255,255,65,34,118,69
1943,136,0,0,255,255,230,124,93,50,0,0,255,255,0,0,0,0,0,0,255,255,92,1,255,48,0,0,255,255,75,40,126,75
1944,139,0,0,255,255,233,126,94,51,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,50,0,0,255,255,65,34,133,81
1945,139,0,0,255,255,237,130,96,52,0,0,255,255,0,0,0,0,0,0,255,255,88,1,255,52,0,0,255,255,70,37,117,69
1946,147,0,0,255,255,239,133,97,54,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,54,0,0,255,255,63,34,107,63
1947,152,0,0,255,255,245,136,99,55,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,56,0,0,255,255,67,35,124,74
1948,161,0,0,255,255,248,138,100,56,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,58,0,0,255,255,67,35,125,76
1949,152,0,0,255,255,248,139,100,56,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,57,0,0,255,255,63,33,110,65
1950,151,0,0,255,255,248,138,101,56,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,56,0,0,255,255,69,36,110,64
1951,155,0,0,255,255,247,136,100,55,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,56,0,0,255,255,66,34,131,80
1952,149,0,0,255,255,247,134,100,54,0,0,255,255,0,0,0,0,0,0,255,255,96,1,255,54,0,0,255,255,76,40,135,81
1953,140,0,0,255,255,243,132,98,54,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,52,0,0,255,255,64,34,118,70
1954,140,0,0,255,255,240,131,97,53,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,51,0,0,255,255,68,36,112,65
1955,142,0,0,255,255,237,130,96,53,0,0,255,255,0,0,0,0,0,0,255,255,89,1,255,53,0,0,255,255,68,35,127,76
1956,151,0,0,255,255,235,129,95,52,0,0,255,255,0,0,0,0,0,0,255,255,89,1,255,53,0,0,255,255,70,37,131,80
1957,137,0,0,255,255,232,128,94,52,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,51,0,0,255,255,61,32,112,66
1958,135,0,0,255,255,230,126,93,51,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,50,0,0,255,255,66,35,101,58
1959,138,0,0,255,255,229,125,93,51,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,50,0,0,255,255,61,32,121,73
1960,141,0,0,255,255,228,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,89,1,255,51,0,0,255,255,70,37,128,78
1961,133,0,0,255,255,226,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,49,0,0,255,255,65,34,114,67
1962,131,0,0,255,255,226,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,48,0,0,255,255,63,33,109,64
1963,134,0,0,255,255,225,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,49,0,0,255,255,61,32,113,68
1964,137,0,0,255,255,224,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,50,0,0,255,255,67,35,116,69
1965,139,0,0,255,255,224,123,90,50,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,51,0,0,255,255,64,33,116,70
1966,137,0,0,255,255,224,123,90,50,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,50,0,0,255,255,61,32,111,67
1967,131,0,0,255,255,224,123,90,50,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,49,0,0,255,255,62,33,104,61
1968,134,0,0,255,255,224,122,91,50,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,49,0,0,255,255,65,35,115,69
1969,137,0,0,255,255,225,122,91,50,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,49,0,0,255,255,64,34,126,77
1970,133,0,0,255,255,224,122,90,50,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,49,0,0,255,255,62,33,110,66
1971,131,0,0,255,255,221,122,89,50,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,49,0,0,255,255,58,31,95,55
1972,138,0,0,255,255,220,122,89,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,50,0,0,255,255,62,32,109,66
1973,141,0,0,255,255,219,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,51,0,0,255,255,61,32,122,75
1974,131,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,48,0,0,255,255,64,34,109,65
1975,121,0,0,255,255,218,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,45,0,0,255,255,61,32,103,60
1976,126,0,0,255,255,216,117,87,47,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,45,0,0,255,255,58,30,110,66
1977,128,0,0,255,255,214,117,87,47,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,47,0,0,255,255,65,35,113,67
1978,132,0,0,255,255,211,117,85,47,0,0,255,255,0,0,0,0,0,0,255,255,78,1,252,48,0,0,255,255,61,32,111,67
1979,133,0,0,255,255,210,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,73,1,247,48,0,0,255,255,58,31,104,63
1980,122,0,0,255,255,210,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,72,1,247,46,0,0,255,255,55,29,96,56
1981,127,0,0,255,255,207,114,84,46,0,0,255,255,0,0,0,0,0,0,255,255,71,1,243,46,0,0,255,255,56,30,97,58
1982,125,0,0,255,255,206,113,83,46,0,0,255,255,0,0,0,0,0,0,255,255,76,1,247,46,0,0,255,255,58,31,109,66
1983,125,0,0,255,255,204,111,83,45,0,0,255,255,0,0,0,0,0,0,255,255,79,1,248,45,0,0,255,255,62,33,111,67
1984,119,0,0,255,255,203,110,82,45,0,0,255,255,0,0,0,0,0,0,255,255,74,1,245,43,0,0,255,255,57,30,104,62
1985,113,0,0,255,255,205,110,83,44,0,0,255,255,0,0,0,0,0,0,255,255,79,1,251,42,0,0,255,255,62,33,105,61
1986,120,0,0,255,255,203,110,82,45,0,0,255,255,0,0,0,0,0,0,255,255,70,1,245,43,0,0,255,255,53,28,105,64
1987,123,0,0,255,255,203,112,82,45,0,0,255,255,0,0,0,0,0,0,255,255,78,1,244,45,0,0,255,255,62,33,103,61
1988,126,0,0,255,255,205,113,83,46,0,0,255,255,0,0,0,0,0,0,255,255,77,1,245,47,0,0,255,255,59,31,108,65
1989,133,0,0,255,255,207,114,84,46,0,0,255,255,0,0,0,0,0,0,255,255,72,1,246,47,0,0,255,255,57,30,108,67
1990,119,0,0,255,255,209,115,85,47,0,0,255,255,0,0,0,0,0,0,255,255,71,1,246,46,0,0,255,255,54,28,94,54
1991,126,0,0,255,255,213,116,86,47,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,46,0,0,255,255,70,37,104,60
1992,131,0,0,255,255,217,117,88,48,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,47,0,0,255,255,55,28,130,81
1993,132,0,0,255,255,220,119,89,48,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,47,0,0,255,255,69,37,112,66
1994,123,0,0,255,255,221,122,89,49,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,48,0,0,255,255,58,30,95,54
1995,144,0,0,255,255,224,124,91,50,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,51,0,0,255,255,64,34,115,70
1996,143,0,0,255,255,227,126,92,51,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,53,0,0,255,255,58,30,122,74
1997,141,0,0,255,255,227,127,92,51,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,52,0,0,255,255,67,36,101,59
1998,138,0,0,255,255,225,126,91,51,0,0,255,255,0,0,0,0,0,0,255,255,67,1,255,51,0,0,255,255,50,26,97,58
1999,140,0,0,255,255,225,125,91,50,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,51,0,0,255,255,66,35,111,66
2000,137,0,0,255,255,224,122,90,50,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,50,0,0,255,255,65,34,123,74
2001,133,0,0,255,255,222,120,90,49,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,48,0,0,255,255,65,35,119,72
2002,121,0,0,255,255,222,119,90,48,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,46,0,0,255,255,66,35,111,65
2003,126,0,0,255,255,224,119,91,48,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,46,0,0,255,255,68,36,121,72
2004,134,0,0,255,255,228,122,92,49,0,0,255,255,0,0,0,0,0,0,255,255,91,1,255,48,0,0,255,255,71,37,134,81
2005,135,0,0,255,255,231,125,94,51,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,50,0,0,255,255,68,35,123,74
2006,142,0,0,255,255,235,130,95,53,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,52,0,0,255,255,67,35,109,64
2007,147,0,0,255,255,242,134,98,54,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,55,0,0,255,255,64,33,118,70
2008,160,0,0,255,255,246,138,100,56,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,57,0,0,255,255,64,34,120,73
2009,156,0,0,255,255,247,139,100,56,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,58,0,0,255,255,63,33,108,64
2010,156,0,0,255,255,248,139,100,56,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,58,0,0,255,255,68,36,111,65
2011,158,0,0,255,255,248,138,100,56,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,57,0,0,255,255,65,34,129,79
2012,146,0,0,255,255,249,135,101,55,0,0,255,255,0,0,0,0,0,0,255,255,95,1,255,54,0,0,255,255,74,39,130,77
2013,139,0,0,255,255,244,133,99,54,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,51,0,0,255,255,65,34,117,69
2014,141,0,0,255,255,240,131,97,53,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,51,0,0,255,255,68,36,117,69
2015,143,0,0,255,255,237,130,96,52,0,0,255,255,0,0,0,0,0,0,255,255,91,1,255,53,0,0,255,255,70,37,129,77
2016,150,0,0,255,255,234,129,95,52,0,0,255,255,0,0,0,0,0,0,255,255,88,1,255,53,0,0,255,255,69,37,129,79
2017,136,0,0,255,255,231,127,94,52,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,51,0,0,255,255,61,32,111,66
2018,134,0,0,255,255,230,126,93,51,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,50,0,0,255,255,67,35,103,60
2019,138,0,0,255,255,229,125,93,51,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,50,0,0,255,255,62,32,123,75
2020,141,0,0,255,255,228,125,92,50,0,0,255,255,0,0,0,0,0,0,255,255,88,1,255,51,0,0,255,255,69,37,127,77
2021,134,0,0,255,255,226,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,50,0,0,255,255,65,34,112,66
2022,133,0,0,255,255,226,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,49,0,0,255,255,63,33,109,65
2023,136,0,0,255,255,226,124,91,50,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,50,0,0,255,255,60,32,114,69
2024,137,0,0,255,255,225,124,91,50,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,50,0,0,255,255,66,35,114,68
2025,138,0,0,255,255,224,123,90,50,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,51,0,0,255,255,63,33,114,68
2026,137,0,0,255,255,224,123,90,50,0,0,255,255,0,0,0,0,0,0,255,255,79,1,255,50,0,0,255,255,62,33,113,68
2027,131,0,0,255,255,224,122,91,50,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,49,0,0,255,255,63,33,110,65
2028,133,0,0,255,255,224,122,91,49,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,49,0,0,255,255,64,34,114,68
2029,134,0,0,255,255,224,122,91,49,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,49,0,0,255,255,64,34,120,72
2030,134,0,0,255,255,223,122,90,49,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,49,0,0,255,255,63,33,113,67
2031,134,0,0,255,255,220,122,89,49,0,0,255,255,0,0,0,0,0,0,255,255,73,1,255,49,0,0,255,255,57,30,100,59
2032,136,0,0,255,255,219,122,88,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,50,0,0,255,255,62,33,104,62
2033,139,0,0,255,255,217,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,50,0,0,255,255,60,32,117,71
2034,132,0,0,255,255,217,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,48,0,0,255,255,63,33,113,68
2035,120,0,0,255,255,217,117,88,47,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,45,0,0,255,255,62,33,105,61
2036,124,0,0,255,255,215,116,87,47,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,45,0,0,255,255,58,30,108,65
2037,127,0,0,255,255,214,116,86,47,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,47,0,0,255,255,65,34,114,68
2038,131,0,0,255,255,212,116,86,47,0,0,255,255,0,0,0,0,0,0,255,255,79,1,254,48,0,0,255,255,61,32,114,69
2039,133,0,0,255,255,210,117,85,47,0,0,255,255,0,0,0,0,0,0,255,255,73,1,247,48,0,0,255,255,58,31,104,62
2040,123,0,0,255,255,210,117,85,47,0,0,255,255,0,0,0,0,0,0,255,255,72,1,247,47,0,0,255,255,55,29,95,55
2041,130,0,0,255,255,209,116,84,47,0,0,255,255,0,0,0,0,0,0,255,255,71,1,244,47,0,0,255,255,56,30,98,59
2042,128,0,0,255,255,207,114,84,46,0,0,255,255,0,0,0,0,0,0,255,255,75,1,247,47,0,0,255,255,57,30,109,66
2043,126,0,0,255,255,204,112,83,46,0,0,255,255,0,0,0,0,0,0,255,255,77,1,245,46,0,0,255,255,61,32,106,64
2044,120,0,0,255,255,203,111,82,45,0,0,255,255,0,0,0,0,0,0,255,255,74,1,244,44,0,0,255,255,59,31,103,61
2045,114,0,0,255,255,205,110,83,44,0,0,255,255,0,0,0,0,0,0,255,255,81,1,254,42,0,0,255,255,63,33,111,66
2046,118,0,0,255,255,204,109,82,44,0,0,255,255,0,0,0,0,0,0,255,255,72,1,248,42,0,0,255,255,55,29,109,66
2047,117,0,0,255,255,204,111,83,45,0,0,255,255,0,0,0,0,0,0,255,255,79,1,247,44,0,0,255,255,64,34,101,59
2048,125,0,0,255,255,204,113,83,46,0,0,255,255,0,0,0,0,0,0,255,255,75,1,245,46,0,0,255,255,57,30,107,65
2049,135,0,0,255,255,206,114,83,46,0,0,255,255,0,0,0,0,0,0,255,255,72,1,243,47,0,0,255,255,57,30,108,66
2050,122,0,0,255,255,207,115,84,47,0,0,255,255,0,0,0,0,0,0,255,255,70,1,241,47,0,0,255,255,53,27,92,53
2051,130,0,0,255,255,211,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,80,1,250,47,0,0,255,255,67,36,101,59
2052,128,0,0,255,255,218,117,88,47,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,47,0,0,255,255,61,31,135,83
2053,129,0,0,255,255,223,119,90,48,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,46,0,0,255,255,68,36,121,73
2054,119,0,0,255,255,224,122,91,49,0,0,255,255,0,0,0,0,0,0,255,255,76,1,255,46,0,0,255,255,59,31,93,52
2055,140,0,0,255,255,227,126,92,51,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,51,0,0,255,255,66,35,111,66
2056,157,0,0,255,255,231,129,93,52,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,56,0,0,255,255,62,33,134,84
2057,149,0,0,255,255,232,131,94,53,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,55,0,0,255,255,63,33,109,65
2058,140,0,0,255,255,233,131,94,53,0,0,255,255,0,0,0,0,0,0,255,255,72,1,255,53,0,0,255,255,59,31,86,48
2059,142,0,0,255,255,235,130,95,53,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,52,0,0,255,255,58,30,112,67
2060,148,0,0,255,255,234,128,95,52,0,0,255,255,0,0,0,0,0,0,255,255,88,1,255,53,0,0,255,255,69,37,131,80
2061,137,0,0,255,255,230,126,93,51,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,51,0,0,255,255,67,35,120,71
2062,133,0,0,255,255,228,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,49,0,0,255,255,67,36,112,66
2063,130,0,0,255,255,228,123,92,50,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,48,0,0,255,255,63,33,121,73
2064,133,0,0,255,255,230,123,93,50,0,0,255,255,0,0,0,0,0,0,255,255,94,1,255,48,0,0,255,255,75,40,129,77
2065,135,0,0,255,255,231,125,94,51,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,49,0,0,255,255,66,34,127,77
2066,139,0,0,255,255,234,128,95,52,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,51,0,0,255,255,69,37,116,69
2067,141,0,0,255,255,237,131,96,53,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,53,0,0,255,255,64,33,115,68
2068,154,0,0,255,255,240,134,97,54,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,55,0,0,255,255,65,35,119,72
2069,152,0,0,255,255,242,136,98,55,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,56,0,0,255,255,63,33,115,68
2070,153,0,0,255,255,243,136,99,55,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,56,0,0,255,255,68,36,113,67
2071,151,0,0,255,255,245,135,99,55,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,55,0,0,255,255,64,33,122,74
2072,146,0,0,255,255,246,134,100,54,0,0,255,255,0,0,0,0,0,0,255,255,92,1,255,53,0,0,255,255,73,38,127,76
2073,142,0,0,255,255,243,133,98,54,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,52,0,0,255,255,65,34,120,72
2074,143,0,0,255,255,240,132,97,53,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,52,0,0,255,255,69,36,115,68
2075,145,0,0,255,255,238,131,96,53,0,0,255,255,0,0,0,0,0,0,255,255,88,1,255,54,0,0,255,255,68,36,124,74
2076,150,0,0,255,255,236,130,95,53,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,53,0,0,255,255,68,36,127,78
2077,138,0,0,255,255,233,128,95,52,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,51,0,0,255,255,63,33,113,66
2078,135,0,0,255,255,232,127,94,51,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,50,0,0,255,255,67,35,107,62
2079,139,0,0,255,255,231,126,94,51,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,50,0,0,255,255,64,33,124,75
2080,140,0,0,255,255,230,125,93,51,0,0,255,255,0,0,0,0,0,0,255,255,88,1,255,51,0,0,255,255,69,36,125,76
2081,135,0,0,255,255,227,125,92,50,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,50,0,0,255,255,66,35,112,66
2082,135,0,0,255,255,227,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,50,0,0,255,255,63,33,112,66
2083,137,0,0,255,255,227,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,50,0,0,255,255,62,32,115,69
2084,137,0,0,255,255,226,124,91,50,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,50,0,0,255,255,65,35,113,67
2085,138,0,0,255,255,224,124,91,50,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,51,0,0,255,255,62,33,113,68
2086,137,0,0,255,255,224,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,50,0,0,255,255,65,34,115,69
2087,132,0,0,255,255,225,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,49,0,0,255,255,64,33,115,68
2088,133,0,0,255,255,225,122,91,50,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,48,0,0,255,255,63,33,113,67
2089,132,0,0,255,255,225,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,49,0,0,255,255,65,34,115,68
2090,137,0,0,255,255,224,123,91,50,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,50,0,0,255,255,64,34,116,70
2091,138,0,0,255,255,222,123,90,50,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,50,0,0,255,255,57,30,106,64
2092,135,0,0,255,255,220,123,89,50,0,0,255,255,0,0,0,0,0,0,255,255,78,1,255,50,0,0,255,255,62,33,99,58
2093,138,0,0,255,255,219,121,88,49,0,0,255,255,0,0,0,0,0,0,255,255,77,1,255,50,0,0,255,255,59,31,112,68
2094,135,0,0,255,255,218,119,88,48,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,48,0,0,255,255,62,33,118,72
2095,122,0,0,255,255,217,118,88,48,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,46,0,0,255,255,64,34,109,63
2096,123,0,0,255,255,214,116,87,47,0,0,255,255,0,0,0,0,0,0,255,255,72,1,255,45,0,0,255,255,56,29,103,61
2097,126,0,0,255,255,213,116,86,47,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,46,0,0,255,255,66,35,111,66
2098,130,0,0,255,255,212,116,86,47,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,48,0,0,255,255,63,33,121,73
2099,133,0,0,255,255,210,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,74,1,250,47,0,0,255,255,59,31,109,66
2100,118,0,0,255,255,210,116,85,47,0,0,255,255,0,0,0,0,0,0,255,255,71,1,247,46,0,0,255,255,55,29,91,52
2101,129,0,0,255,255,209,116,84,47,0,0,255,255,0,0,0,0,0,0,255,255,70,1,243,47,0,0,255,255,57,30,95,56
2102,132,0,0,255,255,207,115,84,46,0,0,255,255,0,0,0,0,0,0,255,255,73,1,246,48,0,0,255,255,55,29,112,69
2103,129,0,0,255,255,204,113,82,46,0,0,255,255,0,0,0,0,0,0,255,255,76,1,241,47,0,0,255,255,61,32,104,62
2104,121,0,0,255,255,203,111,82,45,0,0,255,255,0,0,0,0,0,0,255,255,74,1,241,44,0,0,255,255,59,31,99,58
2105,114,0,0,255,255,206,110,83,44,0,0,255,255,0,0,0,0,0,0,255,255,80,1,255,42,0,0,255,255,61,32,115,69
2106,116,0,0,255,255,205,109,83,44,0,0,255,255,0,0,0,0,0,0,255,255,74,1,252,41,0,0,255,255,57,30,110,67
2107,113,0,0,255,255,205,111,83,45,0,0,255,255,0,0,0,0,0,0,255,255,82,1,250,43,0,0,255,255,66,35,102,58
2108,127,0,0,255,255,205,113,83,46,0,0,255,255,0,0,0,0,0,0,255,255,75,1,247,46,0,0,255,255,57,30,111,67
2109,137,0,0,255,255,207,115,84,47,0,0,255,255,0,0,0,0,0,0,255,255,74,1,245,48,0,0,255,255,58,31,111,68
2110,124,0,0,255,255,208,117,84,47,0,0,255,255,0,0,0,0,0,0,255,255,69,1,240,48,0,0,255,255,52,27,89,51
2111,133,0,0,255,255,211,117,86,48,0,0,255,255,0,0,0,0,0,0,255,255,75,1,245,48,0,0,255,255,63,34,94,55
2112,129,0,0,255,255,219,118,89,48,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,48,0,0,255,255,62,32,132,81
2113,132,0,0,255,255,223,119,90,48,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,46,0,0,255,255,69,37,126,77
2114,118,0,0,255,255,223,121,90,49,0,0,255,255,0,0,0,0,0,0,255,255,75,1,255,46,0,0,255,255,58,30,96,54
2115,133,0,0,255,255,227,124,92,50,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,49,0,0,255,255,70,37,109,63
2116,154,0,0,255,255,231,128,93,52,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,54,0,0,255,255,62,32,139,88
2117,149,0,0,255,255,232,130,94,53,0,0,255,255,0,0,0,0,0,0,255,255,81,1,255,55,0,0,255,255,63,33,113,68
2118,139,0,0,255,255,233,131,94,53,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,53,0,0,255,255,61,32,83,45
2119,146,0,0,255,255,235,131,95,53,0,0,255,255,0,0,0,0,0,0,255,255,74,1,255,54,0,0,255,255,55,29,110,66
2120,152,0,0,255,255,235,129,95,52,0,0,255,255,0,0,0,0,0,0,255,255,88,1,255,54,0,0,255,255,69,36,132,81
2121,137,0,0,255,255,232,127,94,51,0,0,255,255,0,0,0,0,0,0,255,255,88,1,255,51,0,0,255,255,69,36,119,70
2122,134,0,0,255,255,231,125,93,51,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,49,0,0,255,255,68,36,113,67
2123,129,0,0,255,255,231,124,93,50,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,48,0,0,255,255,62,32,122,73
2124,134,0,0,255,255,232,124,94,50,0,0,255,255,0,0,0,0,0,0,255,255,95,1,255,49,0,0,255,255,77,41,127,75
2125,138,0,0,255,255,231,126,94,51,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,50,0,0,255,255,65,34,128,78
2126,143,0,0,255,255,234,128,95,52,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,52,0,0,255,255,70,37,118,71
2127,140,0,0,255,255,237,131,96,53,0,0,255,255,0,0,0,0,0,0,255,255,82,1,255,53,0,0,255,255,63,33,111,65
2128,151,0,0,255,255,240,133,97,54,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,54,0,0,255,255,68,36,118,71
2129,150,0,0,255,255,242,135,98,54,0,0,255,255,0,0,0,0,0,0,255,255,83,1,255,55,0,0,255,255,63,33,122,73
2130,151,0,0,255,255,243,135,98,55,0,0,255,255,0,0,0,0,0,0,255,255,87,1,255,55,0,0,255,255,70,37,115,68
2131,148,0,0,255,255,244,135,99,55,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,55,0,0,255,255,64,34,118,70
2132,149,0,0,255,255,245,134,99,54,0,0,255,255,0,0,0,0,0,0,255,255,91,1,255,54,0,0,255,255,71,38,127,77
2133,145,0,0,255,255,243,133,99,54,0,0,255,255,0,0,0,0,0,0,255,255,85,1,255,53,0,0,255,255,65,34,123,74
2134,143,0,0,255,255,241,132,97,54,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,53,0,0,255,255,68,36,113,66
2135,145,0,0,255,255,238,131,96,53,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,53,0,0,255,255,67,35,120,71
2136,149,0,0,255,255,236,130,96,53,0,0,255,255,0,0,0,0,0,0,255,255,86,1,255,54,0,0,255,255,67,35,128,78
2137,141,0,0,255,255,234,129,95,52,0,0,255,255,0,0,0,0,0,0,255,255,84,1,255,52,0,0,255,255,65,34,116,69
